step,efficiency/elapsed_wall_seconds,efficiency/optimizer_state_bytes,efficiency/peak_cuda_memory_bytes,efficiency/sequences_per_second,efficiency/tokens_per_second,grad_norm,lr,memory/max_allocated_gb,memory/max_reserved_gb,step_loss,throughput/sequences_per_second,throughput/tokens_per_second,wall_time_seconds
330,135.16621651896276,2047423668.0,7681658880.0,96.15964884534898,98371.32076879201,0.39161205291748047,0.0003813061224489796,7.154102325439453,8.0078125,5.243700981140137,96.15964884534898,98371.32076879201,135.16621651896276
340,138.49617766682059,2047423668.0,7681658880.0,96.09721729211662,98307.4532898353,0.44503408670425415,0.00038048979591836737,7.154102325439453,8.0078125,5.479064464569092,96.09721729211662,98307.4532898353,138.49617766682059
350,141.8253953519743,2047423668.0,7681658880.0,96.11867719765095,98329.40677319693,0.4001142978668213,0.0003796734693877551,7.154102325439453,8.0078125,5.256104469299316,96.11867719765095,98329.40677319693,141.8253953519743
360,145.15429961681366,2047423668.0,7681658880.0,96.1277268859642,98338.66460434136,0.3658067286014557,0.0003788571428571429,7.154102325439453,8.0078125,5.064840793609619,96.1277268859642,98338.66460434136,145.15429961681366
370,148.48445758898742,2047423668.0,7681658880.0,96.0915376008783,98301.6429656985,0.36557844281196594,0.00037804081632653063,7.154102325439453,8.0078125,5.335665225982666,96.0915376008783,98301.6429656985,148.48445758898742
380,151.81471339496784,2047423668.0,7681658880.0,96.0887146943336,98298.75513230327,0.37314361333847046,0.0003772244897959184,7.154102325439453,8.0078125,5.330080032348633,96.0887146943336,98298.75513230327,151.81471339496784
390,155.14598828391172,2047423668.0,7681658880.0,96.05931983038785,98268.68418648676,0.4249611794948578,0.0003764081632653061,7.154102325439453,8.0078125,5.275073051452637,96.05931983038785,98268.68418648676,155.14598828391172
400,158.47677165293135,2047423668.0,7681658880.0,96.07349519527227,98283.18558476355,0.3802030384540558,0.0003755918367346939,7.154102325439453,8.0078125,5.193759441375732,96.07349519527227,98283.18558476355,158.47677165293135
410,161.80921016982757,2047423668.0,7681658880.0,96.0257776332639,98234.37051882898,0.5510758757591248,0.00037477551020408166,7.154102325439453,8.0078125,5.120402812957764,96.0257776332639,98234.37051882898,161.80921016982757
420,165.14040905889124,2047423668.0,7681658880.0,96.0615113827518,98270.9261445551,0.4094361662864685,0.0003739591836734694,7.154102325439453,8.0078125,5.176562309265137,96.0615113827518,98270.9261445551,165.14040905889124
430,168.473973804852,2047423668.0,7681658880.0,95.99333577898567,98201.18250190234,0.3913697600364685,0.00037314285714285715,7.154102325439453,8.0078125,5.191784381866455,95.99333577898567,98201.18250190234,168.473973804852
440,171.80767444591038,2047423668.0,7681658880.0,95.98942270305537,98197.17942522564,0.4114187955856323,0.00037232653061224487,7.154102325439453,8.0078125,4.983757495880127,95.98942270305537,98197.17942522564,171.80767444591038
450,175.14002366689965,2047423668.0,7681658880.0,96.0283508056223,98237.00287415161,0.3627900183200836,0.0003715102040816327,7.154102325439453,8.0078125,5.120416164398193,96.0283508056223,98237.00287415161,175.14002366689965
460,178.4744673119858,2047423668.0,7681658880.0,95.96803366929699,98175.29844369082,0.4100116193294525,0.0003706938775510204,7.154102325439453,8.0078125,5.230246543884277,95.96803366929699,98175.29844369082,178.4744673119858
470,181.81121982098557,2047423668.0,7681658880.0,95.90162864548883,98107.36610433507,0.37661266326904297,0.0003698775510204082,7.154102325439453,8.0078125,4.997375965118408,95.90162864548883,98107.36610433507,181.81121982098557
480,185.1457351129502,2047423668.0,7681658880.0,95.96597165744646,98173.18900556774,0.5160430669784546,0.0003690612244897959,7.154102325439453,8.0078125,5.201834201812744,95.96597165744646,98173.18900556774,185.1457351129502
490,188.48117119795643,2047423668.0,7681658880.0,95.93947893005513,98146.0869454464,0.39740002155303955,0.00036824489795918373,7.154102325439453,8.0078125,5.088485240936279,95.93947893005513,98146.0869454464,188.48117119795643
500,191.8149631298147,2047423668.0,7681658880.0,95.98679417933232,98194.49044545696,0.36866456270217896,0.00036742857142857145,7.154102325439453,8.0078125,5.146507740020752,95.98679417933232,98194.49044545696,191.8149631298147
500.0,,,,,,,,,,,,,
510,208.31300252699293,2047423668.0,7681658880.0,19.396244141272447,19842.357756521713,0.37020713090896606,0.0003666122448979592,7.154102325439453,8.0078125,5.025440216064453,19.396244141272447,19842.357756521713,208.31300252699293
520,211.61811875994317,2047423668.0,7681658880.0,96.81959043066965,99046.44101057504,0.3688074052333832,0.00036579591836734694,7.154102325439453,8.0078125,4.951118469238281,96.81959043066965,99046.44101057504,211.61811875994317
530,214.93099115788937,2047423668.0,7681658880.0,96.59291441420537,98814.55144573208,0.40219300985336304,0.0003649795918367347,7.154102325439453,8.0078125,5.208408355712891,96.59291441420537,98814.55144573208,214.93099115788937
540,218.25662322086282,2047423668.0,7681658880.0,96.22231020766841,98435.42334244479,0.3969731032848358,0.0003641632653061225,7.154102325439453,8.0078125,4.985905170440674,96.22231020766841,98435.42334244479,218.25662322086282
550,221.5811558868736,2047423668.0,7681658880.0,96.25413017342335,98467.97516741209,0.5914015173912048,0.00036334693877551025,7.154102325439453,8.0078125,5.0039849281311035,96.25413017342335,98467.97516741209,221.5811558868736
560,224.91009649587795,2047423668.0,7681658880.0,96.12667739834166,98337.5909785035,1.2209450006484985,0.00036253061224489797,7.154102325439453,8.0078125,5.019217491149902,96.12667739834166,98337.5909785035,224.91009649587795
570,228.24214619980194,2047423668.0,7681658880.0,96.03698276864006,98245.83337231878,0.3643306493759155,0.00036171428571428574,7.154102325439453,8.0078125,4.922420978546143,96.03698276864006,98245.83337231878,228.24214619980194
580,231.57746363594197,2047423668.0,7681658880.0,95.94289183171021,98149.57834383954,0.3901764750480652,0.0003608979591836735,7.154102325439453,8.0078125,4.984506607055664,95.94289183171021,98149.57834383954,231.57746363594197
590,234.91305950796232,2047423668.0,7681658880.0,95.93488308467599,98141.38539562353,0.42635539174079895,0.00036008163265306123,7.154102325439453,8.0078125,5.089537143707275,95.93488308467599,98141.38539562353,234.91305950796232
600,238.25133778899908,2047423668.0,7681658880.0,95.85779646285751,98062.52578150324,0.36505746841430664,0.000359265306122449,7.154102325439453,8.0078125,4.8657355308532715,95.85779646285751,98062.52578150324,238.25133778899908
610,241.58769015502185,2047423668.0,7681658880.0,95.91313053706884,98119.13253942142,0.3754570186138153,0.0003584489795918367,7.154102325439453,8.0078125,4.875908374786377,95.91313053706884,98119.13253942142,241.58769015502185
620,244.92767671798356,2047423668.0,7681658880.0,95.80876867847097,98012.3703580758,0.43149465322494507,0.0003576326530612245,7.154102325439453,8.0078125,4.967126369476318,95.80876867847097,98012.3703580758,244.92767671798356
630,248.2664794328157,2047423668.0,7681658880.0,95.84273984756521,98047.1228640592,0.5145906805992126,0.00035681632653061226,7.154102325439453,8.0078125,4.8334455490112305,95.84273984756521,98047.1228640592,248.2664794328157
640,251.60320908180438,2047423668.0,7681658880.0,95.9022856697385,98108.03824014249,0.4187853932380676,0.00035600000000000003,7.154102325439453,8.0078125,4.887992858886719,95.9022856697385,98108.03824014249,251.60320908180438
650,254.94175448082387,2047423668.0,7681658880.0,95.85012685284482,98054.67977046025,0.39108172059059143,0.00035518367346938775,7.154102325439453,8.0078125,4.881279468536377,95.85012685284482,98054.67977046025,254.94175448082387
660,258.28111813100986,2047423668.0,7681658880.0,95.82664049846068,98030.65322992527,0.47705087065696716,0.0003543673469387755,7.154102325439453,8.0078125,5.062148094177246,95.82664049846068,98030.65322992527,258.28111813100986
670,261.6203234018758,2047423668.0,7681658880.0,95.8311855793809,98035.30284770665,0.36082884669303894,0.0003535510204081633,7.154102325439453,8.0078125,4.879732131958008,95.8311855793809,98035.30284770665,261.6203234018758
680,264.9595837558154,2047423668.0,7681658880.0,95.82960478732032,98033.6856974287,0.3641119599342346,0.00035273469387755107,7.154102325439453,8.0078125,4.774032115936279,95.82960478732032,98033.6856974287,264.9595837558154
690,268.29897324484773,2047423668.0,7681658880.0,95.82589903064228,98029.89470834706,0.35024163126945496,0.0003519183673469388,7.154102325439453,8.0078125,4.671031951904297,95.82589903064228,98029.89470834706,268.29897324484773
700,271.63782441290095,2047423668.0,7681658880.0,95.84134898309395,98045.70000970512,0.48261314630508423,0.00035110204081632656,7.154102325439453,8.0078125,4.730628967285156,95.84134898309395,98045.70000970512,271.63782441290095
710,274.976309458958,2047423668.0,7681658880.0,95.85185962655156,98056.45239796225,0.3902297019958496,0.0003502857142857143,7.154102325439453,8.0078125,4.853092670440674,95.85185962655156,98056.45239796225,274.976309458958
720,278.31588828889653,2047423668.0,7681658880.0,95.82046608131378,98024.336801184,0.382018506526947,0.0003494693877551021,7.154102325439453,8.0078125,4.814238548278809,95.82046608131378,98024.336801184,278.31588828889653
730,281.65574324387126,2047423668.0,7681658880.0,95.81254405175855,98016.232564949,0.37162870168685913,0.0003486530612244898,7.154102325439453,8.0078125,4.799799919128418,95.81254405175855,98016.232564949,281.65574324387126
740,284.99425437883474,2047423668.0,7681658880.0,95.85111058900219,98055.68613254925,0.3751666247844696,0.0003478367346938776,7.154102325439453,8.0078125,4.786804676055908,95.85111058900219,98055.68613254925,284.99425437883474
750,288.33502475894056,2047423668.0,7681658880.0,95.78628986463403,97989.37453152062,0.3876865804195404,0.0003470204081632653,7.154102325439453,8.0078125,4.762187480926514,95.78628986463403,97989.37453152062,288.33502475894056
760,291.6744940399658,2047423668.0,7681658880.0,95.82360940351536,98027.55241979622,0.36129337549209595,0.0003462040816326531,7.154102325439453,8.0078125,4.6835126876831055,95.82360940351536,98027.55241979622,291.6744940399658
770,295.0147054598201,2047423668.0,7681658880.0,95.80231900828515,98005.7723454757,0.3713589310646057,0.00034538775510204085,7.154102325439453,8.0078125,4.818173408508301,95.80231900828515,98005.7723454757,295.0147054598201
780,298.35403878381476,2047423668.0,7681658880.0,95.82751074912237,98031.54349635218,0.37936946749687195,0.00034457142857142857,7.154102325439453,8.0078125,4.892662048339844,95.82751074912237,98031.54349635218,298.35403878381476
790,301.6919871289283,2047423668.0,7681658880.0,95.86727142391256,98072.21866666253,0.3545907139778137,0.00034375510204081634,7.154102325439453,8.0078125,4.69264554977417,95.86727142391256,98072.21866666253,301.6919871289283
800,305.03058845200576,2047423668.0,7681658880.0,95.84852129185359,98053.03728156621,0.5756274461746216,0.00034293877551020406,7.154102325439453,8.0078125,4.745659351348877,95.84852129185359,98053.03728156621,305.03058845200576
810,308.3695768418256,2047423668.0,7681658880.0,95.8374102095228,98041.67064434182,0.37517568469047546,0.0003421224489795919,7.154102325439453,8.0078125,4.757640838623047,95.8374102095228,98041.67064434182,308.3695768418256
820,311.70809761993587,2047423668.0,7681658880.0,95.8508337279644,98055.40290370758,0.444100946187973,0.0003413061224489796,7.154102325439453,8.0078125,4.783383846282959,95.8508337279644,98055.40290370758,311.70809761993587
830,315.0469206038397,2047423668.0,7681658880.0,95.84215801277682,98046.52764707069,0.4841175079345703,0.00034048979591836737,7.154102325439453,8.0078125,4.693291187286377,95.84215801277682,98046.52764707069,315.0469206038397
840,318.3871977739036,2047423668.0,7681658880.0,95.80043322987945,98003.84319416668,0.3659813106060028,0.0003396734693877551,7.154102325439453,8.0078125,4.738373756408691,95.80043322987945,98003.84319416668,318.3871977739036
850,321.72570257098414,2047423668.0,7681658880.0,95.8512925546295,98055.87228338596,0.384918749332428,0.0003388571428571429,7.154102325439453,8.0078125,4.682991027832031,95.8512925546295,98055.87228338596,321.72570257098414
860,325.0673463589046,2047423668.0,7681658880.0,95.76125413389376,97963.76297897332,0.4004251956939697,0.00033804081632653063,7.154102325439453,8.0078125,4.745737552642822,95.76125413389376,97963.76297897332,325.0673463589046
870,328.4062596138101,2047423668.0,7681658880.0,95.83956682009027,98043.87685695234,0.35895758867263794,0.0003372244897959184,7.154102325439453,8.0078125,4.758482456207275,95.83956682009027,98043.87685695234,328.4062596138101
880,331.74623855180107,2047423668.0,7681658880.0,95.8089874041193,98012.59411441405,0.44218623638153076,0.0003364081632653061,7.154102325439453,8.0078125,4.805633544921875,95.8089874041193,98012.59411441405,331.74623855180107
890,335.08416694402695,2047423668.0,7681658880.0,95.86784448261037,98072.8049057104,0.37773364782333374,0.0003355918367346939,7.154102325439453,8.0078125,4.672506809234619,95.86784448261037,98072.8049057104,335.08416694402695
900,338.4237217728514,2047423668.0,7681658880.0,95.82115473535738,98025.0412942706,0.3739493787288666,0.00033477551020408167,7.154102325439453,8.0078125,4.68247127532959,95.82115473535738,98025.0412942706,338.4237217728514
910,341.76289457199164,2047423668.0,7681658880.0,95.8321174880183,98036.25619024271,0.35267871618270874,0.00033395918367346944,7.154102325439453,8.0078125,4.71849250793457,95.8321174880183,98036.25619024271,341.76289457199164
920,345.1032400538679,2047423668.0,7681658880.0,95.79847406090907,98001.83896430998,0.3479269742965698,0.00033314285714285716,7.154102325439453,8.0078125,4.584228515625,95.79847406090907,98001.83896430998,345.1032400538679
930,348.443350805901,2047423668.0,7681658880.0,95.80520640078217,98008.72614800016,0.3598891496658325,0.00033232653061224493,7.154102325439453,8.0078125,4.733632564544678,95.80520640078217,98008.72614800016,348.443350805901
940,351.7832128989976,2047423668.0,7681658880.0,95.81233927635246,98016.02307970857,0.36676448583602905,0.00033151020408163264,7.154102325439453,8.0078125,4.480850696563721,95.81233927635246,98016.02307970857,351.7832128989976
950,355.12388672097586,2047423668.0,7681658880.0,95.78905845123883,97992.20679561731,0.3503890633583069,0.0003306938775510204,7.154102325439453,8.0078125,4.6755242347717285,95.78905845123883,97992.20679561731,355.12388672097586
960,358.4645895268768,2047423668.0,7681658880.0,95.78822738579403,97991.3566156673,0.40713009238243103,0.0003298775510204082,7.154102325439453,8.0078125,4.619149208068848,95.78822738579403,97991.3566156673,358.4645895268768
970,361.80494693201035,2047423668.0,7681658880.0,95.79813211251465,98001.48915110249,0.3850058913230896,0.0003290612244897959,7.154102325439453,8.0078125,4.567001819610596,95.79813211251465,98001.48915110249,361.80494693201035
980,365.14503862685524,2047423668.0,7681658880.0,95.80575302584941,98009.28534544395,0.7754872441291809,0.0003282448979591837,7.154102325439453,8.0078125,4.568016529083252,95.80575302584941,98009.28534544395,365.14503862685524
990,368.486588018015,2047423668.0,7681658880.0,95.76395933173208,97966.53039636191,0.36866170167922974,0.00032742857142857145,7.154102325439453,8.0078125,4.718114852905273,95.76395933173208,97966.53039636191,368.486588018015
1000,371.82946389284916,2047423668.0,7681658880.0,95.72595931815074,97927.65638246821,0.39765965938568115,0.0003266122448979592,7.154102325439453,8.0078125,4.561304092407227,95.72595931815074,97927.65638246821,371.82946389284916
1000.0,,,,,,,,,,,,,
1010,377.53333357698284,2047423668.0,7681658880.0,56.10226350194089,57392.61556248553,0.38951629400253296,0.00032579591836734694,7.154102325439453,8.0078125,4.577975749969482,56.10226350194089,57392.61556248553,377.53333357698284
1020,380.8747297548689,2047423668.0,7681658880.0,95.76835040328834,97971.02246256398,0.381447434425354,0.0003249795918367347,7.154102325439453,8.0078125,4.651992321014404,95.76835040328834,97971.02246256398,380.8747297548689
1030,384.2170402749907,2047423668.0,7681658880.0,95.74215144687872,97944.22093015692,0.36118853092193604,0.00032416326530612243,7.154102325439453,8.0078125,4.552231311798096,95.74215144687872,97944.22093015692,384.2170402749907
1040,387.5585839599371,2047423668.0,7681658880.0,95.76412286381213,97966.6976896798,0.34859341382980347,0.00032334693877551025,7.154102325439453,8.0078125,4.399252891540527,95.76412286381213,97966.6976896798,387.5585839599371
1050,390.9002704080194,2047423668.0,7681658880.0,95.76003164020261,97962.51236792728,0.39728233218193054,0.00032253061224489797,7.154102325439453,8.0078125,4.648250579833984,95.76003164020261,97962.51236792728,390.9002704080194
1060,394.24319259100594,2047423668.0,7681658880.0,95.72463326505469,97926.29983015095,0.37283292412757874,0.00032171428571428574,7.154102325439453,8.0078125,4.564544200897217,95.72463326505469,97926.29983015095,394.24319259100594
1070,397.5848090539221,2047423668.0,7681658880.0,95.76203719105001,97964.56404644417,0.3750695288181305,0.00032089795918367346,7.154102325439453,8.0078125,4.408109664916992,95.76203719105001,97964.56404644417,397.5848090539221
1080,400.9269665738102,2047423668.0,7681658880.0,95.74653441550262,97948.70470705918,0.3423024117946625,0.00032008163265306123,7.154102325439453,8.0078125,4.475363731384277,95.74653441550262,97948.70470705918,400.9269665738102
1090,404.2700568039436,2047423668.0,7681658880.0,95.71982147404752,97921.37736795061,0.43280279636383057,0.000319265306122449,7.154102325439453,8.0078125,4.674137115478516,95.71982147404752,97921.37736795061,404.2700568039436
1100,407.6125466020312,2047423668.0,7681658880.0,95.73701621560218,97938.96758856103,0.3818649649620056,0.0003184489795918367,7.154102325439453,8.0078125,4.457647800445557,95.73701621560218,97938.96758856103,407.6125466020312
1110,410.953634158941,2047423668.0,7681658880.0,95.77719666106972,97980.07218427432,0.34765487909317017,0.0003176326530612245,7.154102325439453,8.0078125,4.502269744873047,95.77719666106972,97980.07218427432,410.953634158941
1120,414.2947959289886,2047423668.0,7681658880.0,95.77506927940193,97977.89587282819,0.3671376705169678,0.00031681632653061227,7.154102325439453,8.0078125,4.382774353027344,95.77506927940193,97977.89587282819,414.2947959289886
1130,417.63810854102485,2047423668.0,7681658880.0,95.71345462819409,97914.86408464254,0.3750074803829193,0.00031600000000000004,7.154102325439453,8.0078125,4.486306190490723,95.71345462819409,97914.86408464254,417.63810854102485
1140,420.9795926979277,2047423668.0,7681658880.0,95.76582888742418,97968.44295183494,0.41766390204429626,0.00031518367346938775,7.154102325439453,8.0078125,4.5594305992126465,95.76582888742418,97968.44295183494,420.9795926979277
1150,424.3206398729235,2047423668.0,7681658880.0,95.77835428211384,97981.25643060246,0.3999510109424591,0.0003143673469387755,7.154102325439453,8.0078125,4.401186943054199,95.77835428211384,97981.25643060246,424.3206398729235
1160,427.66227180697024,2047423668.0,7681658880.0,95.76159383073563,97964.11048884256,0.5932068824768066,0.00031355102040816324,7.154102325439453,8.0078125,4.36527156829834,95.76159383073563,97964.11048884256,427.66227180697024
1170,431.00374652980827,2047423668.0,7681658880.0,95.7660992653606,97968.7195484639,0.36527538299560547,0.00031273469387755107,7.154102325439453,8.0078125,4.435818195343018,95.7660992653606,97968.7195484639,431.00374652980827
1180,434.3449733539019,2047423668.0,7681658880.0,95.77320452849168,97975.98823264698,0.3635646104812622,0.0003119183673469388,7.154102325439453,8.0078125,4.592134952545166,95.77320452849168,97975.98823264698,434.3449733539019
1190,437.6848338069394,2047423668.0,7681658880.0,95.812386325592,98016.07121108062,0.38508790731430054,0.00031110204081632656,7.154102325439453,8.0078125,4.388810157775879,95.812386325592,98016.07121108062,437.6848338069394
1200,441.0263184879441,2047423668.0,7681658880.0,95.76581386684319,97968.42758578058,0.36112895607948303,0.0003102857142857143,7.154102325439453,8.0078125,4.37307596206665,95.76581386684319,97968.42758578058,441.0263184879441
1210,444.3688472500071,2047423668.0,7681658880.0,95.73590020583569,97937.82591056991,0.36654266715049744,0.00030946938775510205,7.154102325439453,8.0078125,4.3019866943359375,95.73590020583569,97937.82591056991,444.3688472500071
1220,447.7122275119182,2047423668.0,7681658880.0,95.71151796448295,97912.88287766607,0.39825302362442017,0.0003086530612244898,7.154102325439453,8.0078125,4.603021621704102,95.71151796448295,97912.88287766607,447.7122275119182
1230,451.0530407628976,2047423668.0,7681658880.0,95.78506069029369,97988.11708617044,0.3571570813655853,0.0003078367346938776,7.154102325439453,8.0078125,4.405349254608154,95.78506069029369,97988.11708617044,451.0530407628976
1240,454.3942828788422,2047423668.0,7681658880.0,95.77276620360412,97975.53982628701,0.46981698274612427,0.0003070204081632653,7.154102325439453,8.0078125,4.265072822570801,95.77276620360412,97975.53982628701,454.3942828788422
1250,457.7337617708836,2047423668.0,7681658880.0,95.82333362328549,98027.27029662105,0.3620375692844391,0.0003062040816326531,7.154102325439453,8.0078125,4.414416790008545,95.82333362328549,98027.27029662105,457.7337617708836
1260,461.07762021687813,2047423668.0,7681658880.0,95.69783086461459,97898.88097450073,0.3872040808200836,0.00030538775510204085,7.154102325439453,8.0078125,4.43511438369751,95.69783086461459,97898.88097450073,461.07762021687813
1270,464.418989719823,2047423668.0,7681658880.0,95.76911494462742,97971.80458835384,0.3693360984325409,0.00030457142857142857,7.154102325439453,8.0078125,4.382089614868164,95.76911494462742,97971.80458835384,464.418989719823
1280,467.7604526570067,2047423668.0,7681658880.0,95.76643704140831,97969.0650933607,0.35534200072288513,0.00030375510204081634,7.154102325439453,8.0078125,4.451383113861084,95.76643704140831,97969.0650933607,467.7604526570067
1290,471.10240250988863,2047423668.0,7681658880.0,95.75248405479388,97954.79118805415,0.35408109426498413,0.00030293877551020406,7.154102325439453,8.0078125,4.423511981964111,95.75248405479388,97954.79118805415,471.10240250988863
1300,474.4440219029784,2047423668.0,7681658880.0,95.76195321996741,97964.47814402667,0.36879873275756836,0.00030212244897959183,7.154102325439453,8.0078125,4.367197036743164,95.76195321996741,97964.47814402667,474.4440219029784
