step,efficiency/elapsed_wall_seconds,efficiency/optimizer_state_bytes,efficiency/peak_cuda_memory_bytes,efficiency/sequences_per_second,efficiency/tokens_per_second,grad_norm,lr,memory/max_allocated_gb,memory/max_reserved_gb,step_loss,throughput/sequences_per_second,throughput/tokens_per_second,wall_time_seconds
330,223.7213702390436,3700044424.0,9336470016.0,25.493670042241387,26080.02445321294,0.3180776834487915,0.0003813061224489796,8.695265293121338,12.10546875,5.532010078430176,25.493670042241387,26080.02445321294,223.7213702390436
340,236.26929661398754,3700044424.0,9336470016.0,25.50222167696055,26088.77277553064,0.3368673026561737,0.00038048979591836737,8.695265293121338,12.10546875,5.768068790435791,25.50222167696055,26088.77277553064,236.26929661398754
350,248.82023786311038,3700044424.0,9336470016.0,25.496095762727283,26082.50596527001,0.30906254053115845,0.0003796734693877551,8.695265293121338,12.10546875,5.522054195404053,25.496095762727283,26082.50596527001,248.82023786311038
360,261.3650828071404,3700044424.0,9336470016.0,25.508485870308384,26095.181045325477,0.30044928193092346,0.0003788571428571429,8.695265293121338,12.10546875,5.335013389587402,25.508485870308384,26095.181045325477,261.3650828071404
370,273.91620941413566,3700044424.0,9336470016.0,25.495719230626783,26082.120772931197,0.2953568696975708,0.00037804081632653063,8.695265293121338,12.10546875,5.589416980743408,25.495719230626783,26082.120772931197,273.91620941413566
380,286.46780886594206,3700044424.0,9336470016.0,25.494758753948794,26081.138205289615,0.2877671718597412,0.0003772244897959184,8.695265293121338,12.10546875,5.619887351989746,25.494758753948794,26081.138205289615,286.46780886594206
390,299.0177287720144,3700044424.0,9336470016.0,25.498170697102776,26084.628623136137,0.3033796548843384,0.0003764081632653061,8.695265293121338,12.10546875,5.5531182289123535,25.498170697102776,26084.628623136137,299.0177287720144
400,311.56662551895715,3700044424.0,9336470016.0,25.50024965963323,26086.755401804792,0.28921934962272644,0.0003755918367346939,8.695265293121338,12.10546875,5.4542155265808105,25.50024965963323,26086.755401804792,311.56662551895715
410,324.11937247007154,3700044424.0,9336470016.0,25.49242817099819,26078.754018931148,0.7385829091072083,0.00037477551020408166,8.695265293121338,12.10546875,5.371499538421631,25.49242817099819,26078.754018931148,324.11937247007154
420,336.66747150500305,3700044424.0,9336470016.0,25.501870770160576,26088.413797874266,0.3156064450740814,0.0003739591836734694,8.695265293121338,12.10546875,5.420409679412842,25.501870770160576,26088.413797874266,336.66747150500305
430,349.21621183212847,3700044424.0,9336470016.0,25.50056751977619,26087.080572731044,0.3196878731250763,0.00037314285714285715,8.695265293121338,12.10546875,5.449976921081543,25.50056751977619,26087.080572731044,349.21621183212847
440,361.76777870208025,3700044424.0,9336470016.0,25.494824934253746,26081.205907741583,0.2838993966579437,0.00037232653061224487,8.695265293121338,12.10546875,5.20426082611084,25.494824934253746,26081.205907741583,361.76777870208025
450,374.3227557791397,3700044424.0,9336470016.0,25.48789998069423,26074.1216802502,0.28386276960372925,0.0003715102040816327,8.695265293121338,12.10546875,5.354240417480469,25.48789998069423,26074.1216802502,374.3227557791397
460,386.8784522761125,3700044424.0,9336470016.0,25.486439567661755,26072.627677717974,0.3047887086868286,0.0003706938775510204,8.695265293121338,12.10546875,5.462336540222168,25.486439567661755,26072.627677717974,386.8784522761125
470,399.43382997391745,3700044424.0,9336470016.0,25.487086705161058,26073.289699379762,0.2669224739074707,0.0003698775510204082,8.695265293121338,12.10546875,5.216337203979492,25.487086705161058,26073.289699379762,399.43382997391745
480,411.98637072811835,3700044424.0,9336470016.0,25.49284692765545,26079.182406991524,0.3648643493652344,0.0003690612244897959,8.695265293121338,12.10546875,5.426671028137207,25.49284692765545,26079.182406991524,411.98637072811835
490,424.53896720311604,3700044424.0,9336470016.0,25.492733765271353,26079.066641872592,0.29219165444374084,0.00036824489795918373,8.695265293121338,12.10546875,5.315352916717529,25.492733765271353,26079.066641872592,424.53896720311604
500,437.09390785195865,3700044424.0,9336470016.0,25.48797393395083,26074.1973344317,0.26173508167266846,0.00036742857142857145,8.695265293121338,12.10546875,5.371001243591309,25.48797393395083,26074.1973344317,437.09390785195865
500.0,,,,,,,,,,,,,
510,453.57726683607325,3700044424.0,10349941760.0,19.413518828801305,19860.029761863738,0.29450422525405884,0.0003666122448979592,9.639134407043457,12.298828125,5.25803804397583,19.413518828801305,19860.029761863738,453.57726683607325
520,466.1522351021413,3700044424.0,10349941760.0,25.447380321704657,26032.67006910386,0.24933116137981415,0.00036579591836734694,9.639134407043457,12.298828125,5.158600330352783,25.447380321704657,26032.67006910386,466.1522351021413
530,478.7108571429271,3700044424.0,10349941760.0,25.480502475570653,26066.55403250878,0.2977534830570221,0.0003649795918367347,9.639134407043457,12.298828125,5.422057151794434,25.480502475570653,26066.55403250878,478.7108571429271
540,491.27194564510137,3700044424.0,10349941760.0,25.475499192972812,26061.435674411186,0.2581554651260376,0.0003641632653061225,9.639134407043457,12.298828125,5.1880269050598145,25.475499192972812,26061.435674411186,491.27194564510137
550,503.8355920170434,3700044424.0,10349941760.0,25.47031256106075,26056.12974996515,0.37366050481796265,0.00036334693877551025,9.639134407043457,12.298828125,5.181072235107422,25.47031256106075,26056.12974996515,503.8355920170434
560,516.3999174430501,3700044424.0,10349941760.0,25.4689359874138,26054.721515124318,2.1059765815734863,0.00036253061224489797,9.639134407043457,12.298828125,5.169719696044922,25.4689359874138,26054.721515124318,516.3999174430501
570,528.9665625460912,3700044424.0,10349941760.0,25.46423467648984,26049.91207404911,0.2617776691913605,0.00036171428571428574,9.639134407043457,12.298828125,5.11357307434082,25.46423467648984,26049.91207404911,528.9665625460912
580,541.5273601401132,3700044424.0,10349941760.0,25.476089205696294,26062.03925742731,0.28812462091445923,0.0003608979591836735,9.639134407043457,12.298828125,5.170475959777832,25.476089205696294,26062.03925742731,541.5273601401132
590,554.0788811331149,3700044424.0,10349941760.0,25.494918120156083,26081.301236919673,0.3113428056240082,0.00036008163265306123,9.639134407043457,12.298828125,5.2880144119262695,25.494918120156083,26081.301236919673,554.0788811331149
600,566.6414087510202,3700044424.0,10349941760.0,25.472580815974172,26058.45017474158,0.29187723994255066,0.000359265306122449,9.639134407043457,12.298828125,5.052734375,25.472580815974172,26058.45017474158,566.6414087510202
610,579.1994204099756,3700044424.0,10349941760.0,25.48174095473161,26067.82099669044,0.2786882221698761,0.0003584489795918367,9.639134407043457,12.298828125,5.081113815307617,25.48174095473161,26067.82099669044,579.1994204099756
620,591.7521406221204,3700044424.0,10349941760.0,25.49248247327296,26078.809570158242,0.32090678811073303,0.0003576326530612245,9.639134407043457,12.298828125,5.182398319244385,25.49248247327296,26078.809570158242,591.7521406221204
630,604.3105589291081,3700044424.0,10349941760.0,25.48091584287698,26066.97690726315,0.40475985407829285,0.00035681632653061226,9.639134407043457,12.298828125,5.023568153381348,25.48091584287698,26066.97690726315,604.3105589291081
640,616.876261687139,3700044424.0,10349941760.0,25.46614432650671,26051.865646016366,0.3061094284057617,0.00035600000000000003,9.639134407043457,12.298828125,5.0944132804870605,25.46614432650671,26051.865646016366,616.876261687139
650,629.4403424321208,3700044424.0,10349941760.0,25.469431985926356,26055.228921602662,0.3365105092525482,0.00035518367346938775,9.639134407043457,12.298828125,5.098355770111084,25.469431985926356,26055.228921602662,629.4403424321208
660,642.0018397429958,3700044424.0,10349941760.0,25.474670103456805,26060.587515836312,0.8172954320907593,0.0003543673469387755,9.639134407043457,12.298828125,5.328513145446777,25.474670103456805,26060.587515836312,642.0018397429958
670,654.5589326710906,3700044424.0,10349941760.0,25.48360530836269,26069.728230455035,0.26658010482788086,0.0003535510204081633,9.639134407043457,12.298828125,5.063663482666016,25.48360530836269,26069.728230455035,654.5589326710906
680,667.124100696994,3700044424.0,10349941760.0,25.467228081654945,26052.974327533007,0.27139005064964294,0.00035273469387755107,9.639134407043457,12.298828125,4.962242603302002,25.467228081654945,26052.974327533007,667.124100696994
690,679.6953265790362,3700044424.0,10349941760.0,25.454955865291947,26040.41985019366,0.2720710337162018,0.0003519183673469388,9.639134407043457,12.298828125,4.8371901512146,25.454955865291947,26040.41985019366,679.6953265790362
700,692.2511222730391,3700044424.0,10349941760.0,25.486238212114586,26072.42169099322,0.34536275267601013,0.00035110204081632656,9.639134407043457,12.298828125,4.896388053894043,25.486238212114586,26072.42169099322,692.2511222730391
710,704.8186117070727,3700044424.0,10349941760.0,25.462523893866805,26048.161943425745,0.285770982503891,0.0003502857142857143,9.639134407043457,12.298828125,5.042675018310547,25.462523893866805,26048.161943425745,704.8186117070727
720,717.3814145540819,3700044424.0,10349941760.0,25.47202275614657,26057.879279537938,0.25856226682662964,0.0003494693877551021,9.639134407043457,12.298828125,4.989374160766602,25.47202275614657,26057.879279537938,717.3814145540819
730,729.9448223439977,3700044424.0,10349941760.0,25.470796248200475,26056.624561909088,0.2643364369869232,0.0003486530612244898,9.639134407043457,12.298828125,4.972506523132324,25.470796248200475,26056.624561909088,729.9448223439977
740,742.5059496699832,3700044424.0,10349941760.0,25.47542045354531,26061.355123976853,0.2644936144351959,0.0003478367346938776,9.639134407043457,12.298828125,4.963799953460693,25.47542045354531,26061.355123976853,742.5059496699832
750,755.0748232959304,3700044424.0,10349941760.0,25.459719742856873,26045.29329694258,0.2729511857032776,0.0003470204081632653,9.639134407043457,12.298828125,4.955845832824707,25.459719742856873,26045.29329694258,755.0748232959304
760,767.6323401001282,3700044424.0,10349941760.0,25.482745115103366,26068.848252750744,0.2755264937877655,0.0003462040816326531,9.639134407043457,12.298828125,4.8823466300964355,25.482745115103366,26068.848252750744,767.6323401001282
770,780.1955607309937,3700044424.0,10349941760.0,25.47117569628749,26057.0127373021,0.2767027020454407,0.00034538775510204085,9.639134407043457,12.298828125,4.997158050537109,25.47117569628749,26057.0127373021,780.1955607309937
780,792.7579229751136,3700044424.0,10349941760.0,25.4729161428046,26058.793214089106,0.2799266576766968,0.00034457142857142857,9.639134407043457,12.298828125,5.096900939941406,25.4729161428046,26058.793214089106,792.7579229751136
790,805.3081307369284,3700044424.0,10349941760.0,25.497585862572727,26084.0303374119,0.2535289525985718,0.00034375510204081634,9.639134407043457,12.298828125,4.86151647567749,25.497585862572727,26084.0303374119,805.3081307369284
800,817.8853370810393,3700044424.0,10349941760.0,25.442852032863062,26028.037629618913,0.47578492760658264,0.00034293877551020406,9.639134407043457,12.298828125,4.992729663848877,25.442852032863062,26028.037629618913,817.8853370810393
810,830.4560489770956,3700044424.0,10349941760.0,25.455996656831392,26041.48457993851,0.26312485337257385,0.0003421224489795919,9.639134407043457,12.298828125,4.959357738494873,25.455996656831392,26041.48457993851,830.4560489770956
820,843.024669743143,3700044424.0,10349941760.0,25.460231950385626,26045.8172852445,0.35209420323371887,0.0003413061224489796,9.639134407043457,12.298828125,4.9688262939453125,25.460231950385626,26045.8172852445,843.024669743143
830,855.5929853010457,3700044424.0,10349941760.0,25.460850224976337,26046.44978015079,0.3818698227405548,0.00034048979591836737,9.639134407043457,12.298828125,4.882289886474609,25.460850224976337,26046.44978015079,855.5929853010457
840,868.1474662141409,3700044424.0,10349941760.0,25.488907284586993,26075.152152132494,0.25202423334121704,0.0003396734693877551,9.639134407043457,12.298828125,4.912572860717773,25.488907284586993,26075.152152132494,868.1474662141409
850,880.7009903639555,3700044424.0,10349941760.0,25.490849914422277,26077.13946245399,0.2698526680469513,0.0003388571428571429,9.639134407043457,12.298828125,4.842262268066406,25.490849914422277,26077.13946245399,880.7009903639555
860,893.2609352290165,3700044424.0,10349941760.0,25.477818846973626,26063.808680454018,0.28570958971977234,0.00033804081632653063,9.639134407043457,12.298828125,4.945181369781494,25.477818846973626,26063.808680454018,893.2609352290165
870,905.8334511299618,3700044424.0,10349941760.0,25.452344027335066,26037.74793996377,0.2544827163219452,0.0003372244897959184,9.639134407043457,12.298828125,4.920643329620361,25.452344027335066,26037.74793996377,905.8334511299618
880,918.3947967931163,3700044424.0,10349941760.0,25.47497764818608,26060.902134094362,0.3555983006954193,0.0003364081632653061,9.639134407043457,12.298828125,5.054681777954102,25.47497764818608,26060.902134094362,918.3947967931163
890,930.9478050731122,3700044424.0,10349941760.0,25.491897468907123,26078.211110691987,0.26090484857559204,0.0003355918367346939,9.639134407043457,12.298828125,4.851537704467773,25.491897468907123,26078.211110691987,930.9478050731122
900,943.5025158149656,3700044424.0,10349941760.0,25.48844068013639,26074.674815779526,0.2625121474266052,0.00033477551020408167,9.639134407043457,12.298828125,4.861132621765137,25.48844068013639,26074.674815779526,943.5025158149656
910,956.072571461089,3700044424.0,10349941760.0,25.45732564825111,26042.844138160886,0.25206342339515686,0.00033395918367346944,9.639134407043457,12.298828125,4.8940253257751465,25.45732564825111,26042.844138160886,956.072571461089
920,968.6349219370168,3700044424.0,10349941760.0,25.472940005390658,26058.817625514643,0.2501260042190552,0.00033314285714285716,9.639134407043457,12.298828125,4.750728130340576,25.472940005390658,26058.817625514643,968.6349219370168
930,981.1891951831058,3700044424.0,10349941760.0,25.489328910352405,26075.58347529051,0.26169484853744507,0.00033232653061224493,9.639134407043457,12.298828125,4.910491466522217,25.489328910352405,26075.58347529051,981.1891951831058
940,993.752146004932,3700044424.0,10349941760.0,25.471722729667,26057.57235244934,0.2552015483379364,0.00033151020408163264,9.639134407043457,12.298828125,4.638919830322266,25.471722729667,26057.57235244934,993.752146004932
950,1006.3081889920868,3700044424.0,10349941760.0,25.48573625682625,26071.908190733255,0.2635037302970886,0.0003306938775510204,9.639134407043457,12.298828125,4.871822357177734,25.48573625682625,26071.908190733255,1006.3081889920868
960,1018.8695794020314,3700044424.0,10349941760.0,25.47488689999341,26060.809298693257,0.26508527994155884,0.0003298775510204082,9.639134407043457,12.298828125,4.824568748474121,25.47488689999341,26060.809298693257,1018.8695794020314
970,1031.444096863037,3700044424.0,10349941760.0,25.448292627716405,26033.603358153883,0.29184749722480774,0.0003290612244897959,9.639134407043457,12.298828125,4.779267311096191,25.448292627716405,26033.603358153883,1031.444096863037
980,1044.006764613092,3700044424.0,10349941760.0,25.472296678275185,26058.159501875514,0.62434321641922,0.0003282448979591837,9.639134407043457,12.298828125,4.7749247550964355,25.472296678275185,26058.159501875514,1044.006764613092
990,1056.5619789480697,3700044424.0,10349941760.0,25.487418331721063,26073.628953350646,0.26074376702308655,0.00032742857142857145,9.639134407043457,12.298828125,4.886373043060303,25.487418331721063,26073.628953350646,1056.5619789480697
1000,1069.128742706962,3700044424.0,10349941760.0,25.46399424223832,26049.6661098098,0.26686978340148926,0.0003266122448979592,9.639134407043457,12.298828125,4.748603820800781,25.46399424223832,26049.6661098098,1069.128742706962
1000.0,,,,,,,,,,,,,
1010,1083.9723599390127,3700044424.0,10349941760.0,21.558087560291384,22053.923574178083,0.2737559676170349,0.00032579591836734694,9.639134407043457,12.298828125,4.774380683898926,21.558087560291384,22053.923574178083,1083.9723599390127
1020,1096.5528669031337,3700044424.0,10349941760.0,25.436176849837945,26021.208917384218,0.2928001582622528,0.0003249795918367347,9.639134407043457,12.298828125,4.85686731338501,25.436176849837945,26021.208917384218,1096.5528669031337
1030,1109.1115054439288,3700044424.0,10349941760.0,25.48046899833309,26066.519785294753,0.24206285178661346,0.00032416326530612243,9.639134407043457,12.298828125,4.705747604370117,25.48046899833309,26066.519785294753,1109.1115054439288
1040,1121.6846016200725,3700044424.0,10349941760.0,25.451169347385555,26036.546242375425,0.24321730434894562,0.00032334693877551025,9.639134407043457,12.298828125,4.535399913787842,25.451169347385555,26036.546242375425,1121.6846016200725
1050,1134.2607911559753,3700044424.0,10349941760.0,25.444909134555914,26030.1420446507,0.3577914237976074,0.00032253061224489797,9.639134407043457,12.298828125,4.860680103302002,25.444909134555914,26030.1420446507,1134.2607911559753
1060,1146.8344241769519,3700044424.0,10349941760.0,25.450082682240275,26035.434583931805,0.24897783994674683,0.00032171428571428574,9.639134407043457,12.298828125,4.74104642868042,25.450082682240275,26035.434583931805,1146.8344241769519
1070,1159.3943455219269,3700044424.0,10349941760.0,25.477866557502452,26063.857488325008,0.26291120052337646,0.00032089795918367346,9.639134407043457,12.298828125,4.567119121551514,25.477866557502452,26063.857488325008,1159.3943455219269
1080,1171.962175610941,3700044424.0,10349941760.0,25.461833724162386,26047.45589981812,0.24167883396148682,0.00032008163265306123,9.639134407043457,12.298828125,4.636044979095459,25.461833724162386,26047.45589981812,1171.962175610941
1090,1184.5294757629745,3700044424.0,10349941760.0,25.462907396877878,26048.554267006068,0.3082035183906555,0.000319265306122449,9.639134407043457,12.298828125,4.8893537521362305,25.462907396877878,26048.554267006068,1184.5294757629745
1100,1197.1022859469522,3700044424.0,10349941760.0,25.451748282002644,26037.138492488706,0.2656673789024353,0.0003184489795918367,9.639134407043457,12.298828125,4.628620147705078,25.451748282002644,26037.138492488706,1197.1022859469522
1110,1209.6784830191173,3700044424.0,10349941760.0,25.444893886742314,26030.126446137387,0.2416333705186844,0.0003176326530612245,9.639134407043457,12.298828125,4.643383979797363,25.444893886742314,26030.126446137387,1209.6784830191173
1120,1222.2443233779632,3700044424.0,10349941760.0,25.465865462370907,26051.580368005438,0.2699383795261383,0.00031681632653061227,9.639134407043457,12.298828125,4.536571502685547,25.465865462370907,26051.580368005438,1222.2443233779632
1130,1234.804313539993,3700044424.0,10349941760.0,25.47772696250932,26063.71468264703,0.243055522441864,0.00031600000000000004,9.639134407043457,12.298828125,4.621294975280762,25.47772696250932,26063.71468264703,1234.804313539993
1140,1247.3770766609814,3700044424.0,10349941760.0,25.451843554246793,26037.23595599447,0.2669188678264618,0.00031518367346938775,9.639134407043457,12.298828125,4.713099479675293,25.451843554246793,26037.23595599447,1247.3770766609814
1150,1259.9358309251256,3700044424.0,10349941760.0,25.48023420711507,26066.279593878717,0.3109499514102936,0.0003143673469387755,9.639134407043457,12.298828125,4.55880069732666,25.48023420711507,26066.279593878717,1259.9358309251256
1160,1272.4933984659147,3700044424.0,10349941760.0,25.48264215665876,26068.742926261908,0.39263901114463806,0.00031355102040816324,9.639134407043457,12.298828125,4.506497859954834,25.48264215665876,26068.742926261908,1272.4933984659147
1170,1285.048462371109,3700044424.0,10349941760.0,25.487723711832842,26073.941357204996,0.2547897696495056,0.00031273469387755107,9.639134407043457,12.298828125,4.590561866760254,25.487723711832842,26073.941357204996,1285.048462371109
1180,1297.6270216060802,3700044424.0,10349941760.0,25.440115518980036,26025.23817591658,0.2733702063560486,0.0003119183673469388,9.639134407043457,12.298828125,4.754220008850098,25.440115518980036,26025.23817591658,1297.6270216060802
1190,1310.2055563360918,3700044424.0,10349941760.0,25.440165080317346,26025.288877164643,0.37387287616729736,0.00031110204081632656,9.639134407043457,12.298828125,4.550090789794922,25.440165080317346,26025.288877164643,1310.2055563360918
1200,1322.784070189111,3700044424.0,10349941760.0,25.44020730423518,26025.33207223259,0.24398858845233917,0.0003102857142857143,9.639134407043457,12.298828125,4.518864154815674,25.44020730423518,26025.33207223259,1322.784070189111
1210,1335.3555057051126,3700044424.0,10349941760.0,25.454531393227555,26039.985615271788,0.28297099471092224,0.00030946938775510205,9.639134407043457,12.298828125,4.436793804168701,25.454531393227555,26039.985615271788,1335.3555057051126
1220,1347.9331882800907,3700044424.0,10349941760.0,25.441888685965445,26027.05212574265,0.3073326051235199,0.0003086530612244898,9.639134407043457,12.298828125,4.792181015014648,25.441888685965445,26027.05212574265,1347.9331882800907
1230,1360.4905386650935,3700044424.0,10349941760.0,25.48308283108633,26069.19373620132,0.2458932250738144,0.0003078367346938776,9.639134407043457,12.298828125,4.5620808601379395,25.48308283108633,26069.19373620132,1360.4905386650935
1240,1373.045274016913,3700044424.0,10349941760.0,25.488390717341783,26074.623703840643,0.3150380849838257,0.0003070204081632653,9.639134407043457,12.298828125,4.39625358581543,25.488390717341783,26074.623703840643,1373.045274016913
1250,1385.598091481952,3700044424.0,10349941760.0,25.492284970385057,26078.607524703915,0.24749816954135895,0.0003062040816326531,9.639134407043457,12.298828125,4.532603740692139,25.492284970385057,26078.607524703915,1385.598091481952
1260,1398.1450212970376,3700044424.0,10349941760.0,25.504247231482317,26090.84491780641,0.2743581533432007,0.00030538775510204085,9.639134407043457,12.298828125,4.57755708694458,25.504247231482317,26090.84491780641,1398.1450212970376
1270,1410.6944323750213,3700044424.0,10349941760.0,25.499204545255413,26085.686249796287,0.2723877429962158,0.00030457142857142857,9.639134407043457,12.298828125,4.52449893951416,25.499204545255413,26085.686249796287,1410.6944323750213
1280,1423.241755432915,3700044424.0,10349941760.0,25.50344790865047,26090.027210549433,0.25157302618026733,0.00030375510204081634,9.639134407043457,12.298828125,4.564359188079834,25.50344790865047,26090.027210549433,1423.241755432915
1290,1435.789527558023,3700044424.0,10349941760.0,25.50253517592004,26089.0934849662,0.2388320416212082,0.00030293877551020406,9.639134407043457,12.298828125,4.562264919281006,25.50253517592004,26089.0934849662,1435.789527558023
