step,efficiency/elapsed_wall_seconds,efficiency/optimizer_state_bytes,efficiency/peak_cuda_memory_bytes,efficiency/sequences_per_second,efficiency/tokens_per_second,grad_norm,lr,memory/max_allocated_gb,memory/max_reserved_gb,step_loss,throughput/sequences_per_second,throughput/tokens_per_second,wall_time_seconds
640,631.3834320798051,3700044424.0,10347533312.0,24.91377532558408,25486.792158072512,0.3038399815559387,0.00035600000000000003,9.63689136505127,12.310546875,5.010966777801514,24.91377532558408,25486.792158072512,631.3834320798051
650,644.2349733349402,3700044424.0,10347533312.0,24.899737210285004,25472.431166121558,0.3455624580383301,0.00035518367346938775,9.63689136505127,12.310546875,4.994486331939697,24.899737210285004,25472.431166121558,644.2349733349402
660,657.0785554749891,3700044424.0,10347533312.0,24.91516747513712,25488.216327065275,0.34911805391311646,0.0003543673469387755,9.63689136505127,12.310546875,5.192027568817139,24.91516747513712,25488.216327065275,657.0785554749891
670,669.9295503948815,3700044424.0,10347533312.0,24.900795774548428,25473.51407736304,0.25683096051216125,0.0003535510204081633,9.63689136505127,12.310546875,4.97394323348999,24.900795774548428,25473.51407736304,669.9295503948815
680,682.7759395218454,3700044424.0,10347533312.0,24.90972341234288,25482.647050826767,0.26662784814834595,0.00035273469387755107,9.63689136505127,12.310546875,4.8756842613220215,24.90972341234288,25482.647050826767,682.7759395218454
690,695.6247047409415,3700044424.0,10347533312.0,24.90511691539118,25477.934604445178,0.2470424920320511,0.0003519183673469388,9.63689136505127,12.310546875,4.7576093673706055,24.90511691539118,25477.934604445178,695.6247047409415
700,708.4702130078804,3700044424.0,10347533312.0,24.911431556476483,25484.394482275442,0.35307079553604126,0.00035110204081632656,9.63689136505127,12.310546875,4.824787139892578,24.911431556476483,25484.394482275442,708.4702130078804
710,721.3046545188408,3700044424.0,10347533312.0,24.932911940634412,25506.368915269002,0.2778535783290863,0.0003502857142857143,9.63689136505127,12.310546875,4.952354431152344,24.932911940634412,25506.368915269002,721.3046545188408
720,734.152603165945,3700044424.0,10347533312.0,24.906699800059112,25479.55389546047,0.26011234521865845,0.0003494693877551021,9.63689136505127,12.310546875,4.906527042388916,24.906699800059112,25479.55389546047,734.152603165945
730,747.0032103159465,3700044424.0,10347533312.0,24.90154716152566,25474.28274624075,0.25659623742103577,0.0003486530612244898,9.63689136505127,12.310546875,4.889096736907959,24.90154716152566,25474.28274624075,747.0032103159465
740,759.8556842119433,3700044424.0,10347533312.0,24.89793035873593,25470.582756986856,0.2714918255805969,0.0003478367346938776,9.63689136505127,12.310546875,4.880537509918213,24.89793035873593,25470.582756986856,759.8556842119433
750,772.7065038199071,3700044424.0,10347533312.0,24.901135473234152,25473.861589118536,0.2745209336280823,0.0003470204081632653,9.63689136505127,12.310546875,4.861496925354004,24.901135473234152,25473.861589118536,772.7065038199071
760,785.5574477668852,3700044424.0,10347533312.0,24.900894542867302,25473.61511735325,0.2716928720474243,0.0003462040816326531,9.63689136505127,12.310546875,4.783380031585693,24.900894542867302,25473.61511735325,785.5574477668852
770,798.4042976158671,3700044424.0,10347533312.0,24.908830083770187,25481.7331756969,0.2830771207809448,0.00034538775510204085,9.63689136505127,12.310546875,4.906140327453613,24.908830083770187,25481.7331756969,798.4042976158671
780,811.2454590648413,3700044424.0,10347533312.0,24.919864240595132,25493.02111812882,0.27212998270988464,0.00034457142857142857,9.63689136505127,12.310546875,4.997786998748779,24.919864240595132,25493.02111812882,811.2454590648413
790,824.0886709559709,3700044424.0,10347533312.0,24.915885738910337,25488.951110905276,0.25065878033638,0.00034375510204081634,9.63689136505127,12.310546875,4.774176120758057,24.915885738910337,25488.951110905276,824.0886709559709
800,836.9381454070099,3700044424.0,10347533312.0,24.903742267383187,25476.528339533,0.4645805358886719,0.00034293877551020406,9.63689136505127,12.310546875,4.888230800628662,24.903742267383187,25476.528339533,836.9381454070099
810,849.7933008638211,3700044424.0,10347533312.0,24.892736698135444,25465.269642192558,0.2760787308216095,0.0003421224489795919,9.63689136505127,12.310546875,4.853551864624023,24.892736698135444,25465.269642192558,849.7933008638211
820,862.6426118300296,3700044424.0,10347533312.0,24.904059123601538,25476.852483444374,0.33443528413772583,0.0003413061224489796,9.63689136505127,12.310546875,4.872901916503906,24.904059123601538,25476.852483444374,862.6426118300296
830,875.4891237458214,3700044424.0,10347533312.0,24.90948532158639,25482.40348398288,0.4253556430339813,0.00034048979591836737,9.63689136505127,12.310546875,4.7918477058410645,24.90948532158639,25482.40348398288,875.4891237458214
840,888.3414046128746,3700044424.0,10347533312.0,24.89830430179281,25470.965300734042,0.25124138593673706,0.0003396734693877551,9.63689136505127,12.310546875,4.818068027496338,24.89830430179281,25470.965300734042,888.3414046128746
850,901.1960211920086,3700044424.0,10347533312.0,24.89378022518643,25466.337170365714,0.27191877365112305,0.0003388571428571429,9.63689136505127,12.310546875,4.749390125274658,24.89378022518643,25466.337170365714,901.1960211920086
860,914.0465811619069,3700044424.0,10347533312.0,24.901638586145765,25474.376273627116,0.2936427891254425,0.00033804081632653063,9.63689136505127,12.310546875,4.837815761566162,24.901638586145765,25474.376273627116,914.0465811619069
870,926.9088398469612,3700044424.0,10347533312.0,24.878989595492662,25451.20635618899,0.2521229088306427,0.0003372244897959184,9.63689136505127,12.310546875,4.828662395477295,24.878989595492662,25451.20635618899,926.9088398469612
880,939.7576846398879,3700044424.0,10347533312.0,24.90496267619021,25477.776817742586,0.3382379114627838,0.0003364081632653061,9.63689136505127,12.310546875,4.920539855957031,24.90496267619021,25477.776817742586,939.7576846398879
890,952.6105777160265,3700044424.0,10347533312.0,24.897118345602735,25469.7520675516,0.2749156951904297,0.0003355918367346939,9.63689136505127,12.310546875,4.7638092041015625,24.897118345602735,25469.7520675516,952.6105777160265
900,965.4565412329976,3700044424.0,10347533312.0,24.91054871650855,25483.491336988245,0.2543164789676666,0.00033477551020408167,9.63689136505127,12.310546875,4.762060642242432,24.91054871650855,25483.491336988245,965.4565412329976
910,978.3059725030325,3700044424.0,10347533312.0,24.90382595735918,25476.613954378445,0.2434409260749817,0.00033395918367346944,9.63689136505127,12.310546875,4.793766021728516,24.90382595735918,25476.613954378445,978.3059725030325
920,991.1578555819578,3700044424.0,10347533312.0,24.899074947603612,25471.753671398495,0.2624005973339081,0.00033314285714285716,9.63689136505127,12.310546875,4.659896373748779,24.899074947603612,25471.753671398495,991.1578555819578
930,1004.011669656029,3700044424.0,10347533312.0,24.895334424161934,25467.927115917657,0.2553809881210327,0.00033232653061224493,9.63689136505127,12.310546875,4.821244716644287,24.895334424161934,25467.927115917657,1004.011669656029
940,1016.8632571599446,3700044424.0,10347533312.0,24.899647604041263,25472.339498934212,0.25405222177505493,0.00033151020408163264,9.63689136505127,12.310546875,4.548976421356201,24.899647604041263,25472.339498934212,1016.8632571599446
950,1029.7163822248112,3700044424.0,10347533312.0,24.896668972334535,25469.29235869823,0.2609906494617462,0.0003306938775510204,9.63689136505127,12.310546875,4.760748386383057,24.896668972334535,25469.29235869823,1029.7163822248112
960,1042.5698562869802,3700044424.0,10347533312.0,24.895992978415155,25468.6008169187,0.2718798518180847,0.0003298775510204082,9.63689136505127,12.310546875,4.715557098388672,24.895992978415155,25468.6008169187,1042.5698562869802
970,1055.426341325976,3700044424.0,10347533312.0,24.890162360037728,25462.636094318594,0.28039419651031494,0.0003290612244897959,9.63689136505127,12.310546875,4.6494011878967285,24.890162360037728,25462.636094318594,1055.426341325976
980,1068.2812819038518,3700044424.0,10347533312.0,24.893152796889666,25465.69531121813,0.658743143081665,0.0003282448979591837,9.63689136505127,12.310546875,4.6470818519592285,24.893152796889666,25465.69531121813,1068.2812819038518
990,1081.1335533580277,3700044424.0,10347533312.0,24.898322537066104,25470.983955418622,0.2570946216583252,0.00032742857142857145,9.63689136505127,12.310546875,4.787219524383545,24.898322537066104,25470.983955418622,1081.1335533580277
1000,1093.991534139961,3700044424.0,10347533312.0,24.887266937716298,25459.674077283773,0.26936206221580505,0.0003266122448979592,9.63689136505127,12.310546875,4.625237941741943,24.887266937716298,25459.674077283773,1093.991534139961
1000.0,,,,,,,,,,,,,
1010,1109.2085786128882,3700044424.0,10347533312.0,21.0290507180494,21512.71888456454,0.26836469769477844,0.00032579591836734694,9.63689136505127,12.310546875,4.6470046043396,21.0290507180494,21512.71888456454,1109.2085786128882
1020,1122.0712719038129,3700044424.0,10347533312.0,24.878148981891517,25450.34640847502,0.2673051357269287,0.0003249795918367347,9.63689136505127,12.310546875,4.727222442626953,24.878148981891517,25450.34640847502,1122.0712719038129
1030,1134.9345853039995,3700044424.0,10347533312.0,24.87694966643338,25449.119508761345,0.24956907331943512,0.00032416326530612243,9.63689136505127,12.310546875,4.599046230316162,24.87694966643338,25449.119508761345,1134.9345853039995
1040,1147.7935043948237,3700044424.0,10347533312.0,24.885450926302497,25457.816297607456,0.24829581379890442,0.00032334693877551025,9.63689136505127,12.310546875,4.444860935211182,24.885450926302497,25457.816297607456,1147.7935043948237
1050,1160.6441396689042,3700044424.0,10347533312.0,24.90149266359094,25474.226994853532,0.31892868876457214,0.00032253061224489797,9.63689136505127,12.310546875,4.689518928527832,24.90149266359094,25474.226994853532,1160.6441396689042
1060,1173.5003649308346,3700044424.0,10347533312.0,24.89066529874661,25463.150600617784,0.24969254434108734,0.00032171428571428574,9.63689136505127,12.310546875,4.621374607086182,24.89066529874661,25463.150600617784,1173.5003649308346
1070,1186.3536110189743,3700044424.0,10347533312.0,24.896434550901414,25469.052545572147,0.25209376215934753,0.00032089795918367346,9.63689136505127,12.310546875,4.460871696472168,24.896434550901414,25469.052545572147,1186.3536110189743
1080,1199.2128334098961,3700044424.0,10347533312.0,24.88486397326094,25457.215844645943,0.2393130511045456,0.00032008163265306123,9.63689136505127,12.310546875,4.540353298187256,24.88486397326094,25457.215844645943,1199.2128334098961
1090,1212.0816670188215,3700044424.0,10347533312.0,24.866278461947005,25438.202866571788,0.29581767320632935,0.000319265306122449,9.63689136505127,12.310546875,4.740427017211914,24.866278461947005,25438.202866571788,1212.0816670188215
1100,1224.9430734149646,3700044424.0,10347533312.0,24.88063825554577,25452.892935423322,0.26550358533859253,0.0003184489795918367,9.63689136505127,12.310546875,4.512483596801758,24.88063825554577,25452.892935423322,1224.9430734149646
1110,1237.8130896058865,3700044424.0,10347533312.0,24.8639935842286,25435.865436665856,0.24519552290439606,0.0003176326530612245,9.63689136505127,12.310546875,4.53944730758667,24.8639935842286,25435.865436665856,1237.8130896058865
1120,1250.678336190991,3700044424.0,10347533312.0,24.873211553558257,25445.295419290098,0.25783106684684753,0.00031681632653061227,9.63689136505127,12.310546875,4.421462535858154,24.873211553558257,25445.295419290098,1250.678336190991
1130,1263.5363334869035,3700044424.0,10347533312.0,24.887234974122304,25459.641378527118,0.23877117037773132,0.00031600000000000004,9.63689136505127,12.310546875,4.522974491119385,24.887234974122304,25459.641378527118,1263.5363334869035
1140,1276.3948676208965,3700044424.0,10347533312.0,24.886195943131753,25458.578449823784,0.26510483026504517,0.00031518367346938775,9.63689136505127,12.310546875,4.594316005706787,24.886195943131753,25458.578449823784,1276.3948676208965
1150,1289.2609537048265,3700044424.0,10347533312.0,24.871588602200227,25443.635140050832,0.2856055200099945,0.0003143673469387755,9.63689136505127,12.310546875,4.439985275268555,24.871588602200227,25443.635140050832,1289.2609537048265
1160,1302.1197655489668,3700044424.0,10347533312.0,24.88565847907812,25458.028624096918,0.36841410398483276,0.00031355102040816324,9.63689136505127,12.310546875,4.3972883224487305,24.88565847907812,25458.028624096918,1302.1197655489668
1170,1314.982898178976,3700044424.0,10347533312.0,24.877299271054085,25449.477154288328,0.2516888976097107,0.00031273469387755107,9.63689136505127,12.310546875,4.468696594238281,24.877299271054085,25449.477154288328,1314.982898178976
1180,1327.8368092288729,3700044424.0,10347533312.0,24.895146602291753,25467.734974144463,0.2574339509010315,0.0003119183673469388,9.63689136505127,12.310546875,4.637616157531738,24.895146602291753,25467.734974144463,1327.8368092288729
1190,1340.7027897778898,3700044424.0,10347533312.0,24.87179261470668,25443.843844844934,0.2857216000556946,0.00031110204081632656,9.63689136505127,12.310546875,4.427370548248291,24.87179261470668,25443.843844844934,1340.7027897778898
1200,1353.555432712892,3700044424.0,10347533312.0,24.89760289913046,25470.24776581046,0.24851801991462708,0.0003102857142857143,9.63689136505127,12.310546875,4.403267860412598,24.89760289913046,25470.24776581046,1353.555432712892
1210,1366.4192398968153,3700044424.0,10347533312.0,24.875994752154433,25448.142631453982,0.26972299814224243,0.00030946938775510205,9.63689136505127,12.310546875,4.335244178771973,24.875994752154433,25448.142631453982,1366.4192398968153
1220,1379.2817178280093,3700044424.0,10347533312.0,24.878565523050412,25450.77253008057,0.28556036949157715,0.0003086530612244898,9.63689136505127,12.310546875,4.659628391265869,24.878565523050412,25450.77253008057,1379.2817178280093
1230,1392.1413727868348,3700044424.0,10347533312.0,24.884026906210618,25456.359525053464,0.2516649663448334,0.0003078367346938776,9.63689136505127,12.310546875,4.444979190826416,24.884026906210618,25456.359525053464,1392.1413727868348
1240,1405.0092656018678,3700044424.0,10347533312.0,24.8680964785593,25440.06269756616,0.33153316378593445,0.0003070204081632653,9.63689136505127,12.310546875,4.300353050231934,24.8680964785593,25440.06269756616,1405.0092656018678
1250,1417.871749874903,3700044424.0,10347533312.0,24.87855325668683,25450.759981590625,0.2504253685474396,0.0003062040816326531,9.63689136505127,12.310546875,4.451345920562744,24.87855325668683,25450.759981590625,1417.871749874903
1260,1430.7402808759362,3700044424.0,10347533312.0,24.866863200959457,25438.801054581527,0.27053120732307434,0.00030538775510204085,9.63689136505127,12.310546875,4.465946197509766,24.866863200959457,25438.801054581527,1430.7402808759362
1270,1443.60615537595,3700044424.0,10347533312.0,24.87199762438648,25444.053569747368,0.26348212361335754,0.00030457142857142857,9.63689136505127,12.310546875,4.419486999511719,24.87199762438648,25444.053569747368,1443.60615537595
1280,1456.4745225040242,3700044424.0,10347533312.0,24.867179869454812,25439.125006452272,0.24089010059833527,0.00030375510204081634,9.63689136505127,12.310546875,4.480714797973633,24.867179869454812,25439.125006452272,1456.4745225040242
1290,1469.3451384129003,3700044424.0,10347533312.0,24.86283502402678,25434.680229579397,0.2433776706457138,0.00030293877551020406,9.63689136505127,12.310546875,4.457132339477539,24.86283502402678,25434.680229579397,1469.3451384129003
